file_name,frame,conflict_frame,ego_ttcp,agent_ttcp,ego_a_c,agent_a_c,av_pass_first,ego_dis2des,ego_current_velocity,agent_dis2des,agent_current_velocity
1069_agent_yield_hv.csv,0,34,4.41,5.24,-0.34,0.17,True,25.21,5.71,10.52,2.01
1069_agent_yield_hv.csv,30,34,0.32,4.86,-2.88,100.0,True,2.4,7.48,6.58,1.35
106_agent_yield_hv.csv,10,34,4.08,7.99,-0.51,0.79,True,17.17,4.21,13.44,1.68
106_agent_yield_hv.csv,20,34,1.58,3.4,-2.11,4.55,True,10.6,6.71,10.62,3.13
106_agent_yield_hv.csv,30,34,0.29,1.98,-7.76,100.0,True,2.65,9.03,7.02,3.55
1071_agent_yield_hv.csv,20,22,0.11,2.73,-6.36,100.0,True,0.95,9.03,8.49,3.11
1072_agent_yield_hv.csv,0,26,4.83,6.77,-0.22,0.21,True,12.33,2.56,8.44,1.25
1072_agent_yield_hv.csv,10,26,1.97,8.42,-0.82,2.99,True,8.86,4.5,7.58,0.9
1072_agent_yield_hv.csv,20,26,0.55,6.85,-1.6,40.82,True,3.28,5.97,6.71,0.98
1073_agent_yield_hv.csv,30,53,2.97,7.6,-0.68,1.54,True,12.56,4.22,11.17,1.47
1073_agent_yield_hv.csv,40,53,1.37,6.48,-1.32,8.19,True,7.43,5.42,9.74,1.5
1073_agent_yield_hv.csv,50,53,0.2,5.11,-2.45,100.0,True,1.32,6.52,8.2,1.6
1074_agent_yield_hv.csv,50,62,1.37,4.5,-1.97,8.91,True,8.69,6.36,12.02,2.67
1074_agent_yield_hv.csv,60,62,0.1,4.67,-3.52,100.0,True,0.87,8.4,10.1,2.16
1075_agent_yield_hv.csv,10,44,8.39,5.94,0.33,-0.16,True,20.25,2.42,13.47,2.27
1075_agent_yield_hv.csv,40,44,0.34,5.64,-2.66,100.0,True,2.68,7.96,10.05,1.78
1076_agent_yield_hv.csv,0,37,4.22,2.97,2.7,-0.93,True,40.12,9.5,19.79,6.66
1076_agent_yield_hv.csv,10,37,2.87,2.53,1.09,-0.45,True,29.84,10.41,13.83,5.46
1076_agent_yield_hv.csv,20,37,1.65,1.77,-0.89,0.43,True,18.71,11.35,8.48,4.78
1076_agent_yield_hv.csv,30,37,0.6,0.7,-4.92,2.44,True,7.02,11.75,3.19,4.59
1077_agent_yield_hv.csv,10,25,1.37,3.65,-4.04,3.7,True,16.23,11.83,5.55,1.52
1077_agent_yield_hv.csv,20,25,0.41,0.37,6.14,-2.32,True,4.58,11.24,1.68,4.58
107_agent_yield_hv.csv,10,41,3.34,6.8,-1.87,1.3,True,41.71,12.5,14.22,2.09
107_agent_yield_hv.csv,20,41,2.11,3.47,-3.04,1.98,True,28.58,13.52,11.23,3.24
107_agent_yield_hv.csv,30,41,1.03,2.25,-6.88,7.91,True,14.72,14.28,7.72,3.42
107_agent_yield_hv.csv,40,41,0.0,0.17,-176.0,100.0,True,0.0,14.96,0.98,5.71
1080_agent_yield_hv.csv,10,31,2.19,1.76,0.96,-1.19,True,7.55,3.44,11.81,6.7
1080_agent_yield_hv.csv,30,31,0.0,7.45,-1.26,100.0,True,0.0,4.69,9.24,1.24
1081_agent_yield_hv.csv,10,41,2.77,3.54,-1.08,0.35,True,24.51,8.84,6.16,1.74
1081_agent_yield_hv.csv,20,41,2.12,5.28,-1.76,1.19,True,16.51,7.77,4.45,0.84
1081_agent_yield_hv.csv,40,41,0.0,2.37,-7.09,100.0,True,0.0,8.4,2.94,1.24
1082_agent_yield_hv.csv,10,35,2.68,2.02,2.92,-0.44,True,24.31,9.08,4.91,2.43
1082_agent_yield_hv.csv,20,35,1.38,2.27,-3.58,1.33,True,14.25,10.34,3.23,1.42
1082_agent_yield_hv.csv,30,35,0.34,0.55,-14.67,7.8,True,3.6,10.57,1.16,2.1
1083_agent_yield_hv.csv,10,31,3.48,5.71,-0.42,0.82,True,10.67,3.07,12.68,2.22
1083_agent_yield_hv.csv,20,31,1.03,7.25,-1.3,17.85,True,5.67,5.49,11.04,1.52
1083_agent_yield_hv.csv,30,31,0.0,8.89,-1.37,100.0,True,0.0,6.08,9.86,1.11
1084_agent_yield_hv.csv,20,33,1.36,2.31,-2.25,3.27,True,8.51,6.28,7.34,3.17
1084_agent_yield_hv.csv,30,33,0.22,0.58,-15.89,71.83,True,1.6,7.37,2.81,4.86
1085_agent_yield_hv.csv,0,28,4.41,3.8,0.25,-0.22,True,13.18,2.99,13.28,3.49
1085_agent_yield_hv.csv,10,28,1.73,4.13,-1.32,4.12,True,8.11,4.69,10.6,2.57
1085_agent_yield_hv.csv,20,28,0.88,4.21,-1.6,17.02,True,3.75,4.27,8.33,1.98
1086_agent_yield_hv.csv,10,47,5.96,5.91,0.01,-0.0,True,22.58,3.79,7.45,1.26
1086_agent_yield_hv.csv,20,47,3.3,2.86,0.58,-0.16,True,17.81,5.4,5.55,1.94
1086_agent_yield_hv.csv,30,47,1.65,1.32,2.75,-0.6,True,11.88,7.19,3.27,2.48
1086_agent_yield_hv.csv,40,47,0.23,0.49,-21.18,24.03,True,2.29,9.86,1.19,2.43
1087_agent_yield_hv.csv,0,23,2.32,3.41,-1.33,1.78,True,16.6,7.14,14.99,4.39
1087_agent_yield_hv.csv,10,23,1.22,2.85,-2.98,8.39,True,9.1,7.44,10.9,3.82
1087_agent_yield_hv.csv,20,23,0.19,2.18,-6.46,100.0,True,1.44,7.71,7.44,3.41
1088_agent_yield_hv.csv,0,24,2.13,4.12,-1.91,2.76,True,17.37,8.14,12.98,3.15
1088_agent_yield_hv.csv,10,24,1.27,3.98,-2.73,9.08,True,10.1,7.97,10.76,2.7
1088_agent_yield_hv.csv,20,24,0.3,3.21,-4.43,100.0,True,2.32,7.82,8.33,2.6
1089_agent_yield_hv.csv,10,41,5.09,2.46,2.29,-0.78,True,13.44,2.64,9.5,3.86
1089_agent_yield_hv.csv,20,41,2.94,3.86,-0.43,0.4,True,10.25,3.49,7.17,1.86
1089_agent_yield_hv.csv,40,41,0.0,5.44,-2.13,100.0,True,0.0,5.78,5.68,1.05
1090_agent_yield_hv.csv,0,23,2.67,4.54,-1.35,1.5,True,19.99,7.48,12.97,2.85
1090_agent_yield_hv.csv,10,23,1.32,4.19,-2.85,7.98,True,11.51,8.71,10.15,2.42
1090_agent_yield_hv.csv,20,23,0.22,2.74,-6.67,100.0,True,2.22,9.94,7.33,2.67
1091_agent_yield_hv.csv,20,26,0.5,9.13,-1.31,89.89,True,3.17,6.31,11.89,1.3
1092_agent_yield_hv.csv,30,52,2.09,3.41,-3.58,2.21,True,32.89,15.75,12.43,3.64
1092_agent_yield_hv.csv,40,52,1.1,1.21,-2.44,1.13,True,17.14,15.64,7.38,6.09
1092_agent_yield_hv.csv,50,52,0.1,0.11,-23.19,17.0,True,1.56,15.49,0.82,7.3
1096_agent_yield_hv.csv,0,26,2.93,7.76,-0.53,3.33,True,9.7,3.31,22.99,2.96
1097_agent_yield_hv.csv,10,41,7.08,3.82,1.06,-0.75,True,16.78,2.37,22.03,5.77
1097_agent_yield_hv.csv,20,41,3.09,2.83,0.28,-0.31,True,13.04,4.21,16.29,5.75
1097_agent_yield_hv.csv,30,41,1.21,1.76,-2.2,4.3,True,7.45,6.17,10.07,5.72
1097_agent_yield_hv.csv,40,41,0.0,0.52,-31.43,100.0,True,0.0,8.17,3.54,6.77
1098_agent_yield_hv.csv,70,72,0.09,5.36,-0.9,100.0,True,0.23,2.46,5.62,1.05
1099_agent_yield_hv.csv,0,28,3.27,4.77,-0.73,1.22,True,18.02,5.52,20.73,4.35
1099_agent_yield_hv.csv,10,28,2.0,4.11,-1.51,4.27,True,12.11,6.06,16.62,4.04
1099_agent_yield_hv.csv,20,28,0.78,3.22,-3.26,31.51,True,5.36,6.91,12.65,3.92
109_agent_yield_hv.csv,50,61,2.86,1.25,8.35,-2.13,True,11.59,4.05,6.77,5.42
109_agent_yield_hv.csv,60,61,1.17,0.0,100.0,-12.84,True,6.48,5.54,0.0,7.51
10_agent_yield_hv.csv,10,37,6.02,3.26,1.38,-1.04,True,16.03,2.67,22.24,6.82
10_agent_yield_hv.csv,20,37,2.14,2.98,-1.02,1.99,True,11.58,5.4,16.24,5.46
10_agent_yield_hv.csv,30,37,0.67,2.04,-4.83,34.03,True,4.94,7.35,11.36,5.56
1100_agent_yield_hv.csv,10,22,1.06,8.44,-1.61,16.49,True,8.25,7.78,10.6,1.26
1100_agent_yield_hv.csv,20,22,0.11,2.67,-5.26,100.0,True,0.78,7.32,7.63,2.86
1101_agent_yield_hv.csv,0,22,1.97,7.75,-1.27,7.47,True,12.95,6.57,19.43,2.51
1101_agent_yield_hv.csv,10,22,0.98,6.71,-1.67,29.46,True,6.39,6.55,16.56,2.47
1101_agent_yield_hv.csv,20,22,0.1,7.8,-1.39,100.0,True,0.57,5.49,14.56,1.87
1102_agent_yield_hv.csv,0,29,2.91,2.0,3.35,-0.13,True,21.35,7.33,1.24,0.62
1102_agent_yield_hv.csv,20,29,0.82,8.09,-1.83,2.63,True,6.71,8.22,0.99,0.12
1103_agent_yield_hv.csv,0,30,2.07,5.29,-1.52,5.67,True,13.68,6.6,19.96,3.77
1103_agent_yield_hv.csv,10,30,1.45,9.72,-0.96,13.94,True,7.97,5.51,17.22,1.77
1104_agent_yield_hv.csv,20,26,0.35,8.42,-1.35,100.0,True,2.08,5.95,17.98,2.14
1105_agent_yield_hv.csv,0,25,2.96,8.02,-0.88,1.9,True,16.5,5.57,13.21,1.65
1105_agent_yield_hv.csv,20,25,0.42,9.6,-1.48,100.0,True,3.13,7.41,11.2,1.17
1106_agent_yield_hv.csv,0,34,4.17,7.88,-0.64,0.42,True,22.17,5.32,7.84,0.99
1106_agent_yield_hv.csv,10,34,2.65,9.86,-0.91,1.47,True,16.31,6.15,7.04,0.71
1107_agent_yield_hv.csv,0,23,2.95,3.43,-0.37,0.35,True,13.41,4.55,10.97,3.2
1107_agent_yield_hv.csv,10,23,1.43,4.53,-1.77,5.94,True,8.34,5.85,8.87,1.96
1107_agent_yield_hv.csv,20,23,0.21,7.6,-1.84,100.0,True,1.51,7.2,7.47,0.98
1109_agent_yield_hv.csv,0,40,4.39,3.33,1.53,-0.5,True,35.2,8.02,14.99,4.51
1109_agent_yield_hv.csv,10,40,2.91,3.13,-0.39,0.18,True,26.12,8.96,10.97,3.5
1109_agent_yield_hv.csv,20,40,1.84,3.69,-2.53,2.55,True,17.14,9.31,8.6,2.33
110_agent_yield_hv.csv,10,22,1.13,8.67,-1.54,16.3,True,8.7,7.7,11.97,1.38
110_agent_yield_hv.csv,20,22,0.1,4.46,-3.6,100.0,True,0.78,8.21,9.92,2.22
1110_agent_yield_hv.csv,0,26,2.89,5.08,-0.57,2.76,True,9.8,3.39,26.74,5.26
1110_agent_yield_hv.csv,10,26,1.69,4.83,-0.94,9.95,True,5.92,3.5,21.87,4.53
1110_agent_yield_hv.csv,20,26,0.62,4.95,-1.37,82.6,True,2.42,3.88,18.15,3.67
1111_agent_yield_hv.csv,0,25,2.25,5.1,-1.13,3.61,True,11.59,5.16,16.36,3.21
1111_agent_yield_hv.csv,10,25,1.63,5.14,-1.14,6.9,True,6.97,4.28,13.42,2.61
1111_agent_yield_hv.csv,20,25,0.44,4.54,-1.92,100.0,True,2.12,4.84,10.85,2.39
1113_agent_yield_hv.csv,0,28,3.5,6.7,-0.68,1.2,True,16.78,4.79,15.43,2.3
1113_agent_yield_hv.csv,20,28,0.66,6.27,-2.15,50.47,True,4.97,7.53,12.29,1.96
1114_agent_yield_hv.csv,10,21,0.95,2.7,-3.48,6.8,True,6.91,7.26,4.73,1.75
1114_agent_yield_hv.csv,20,21,0.0,0.66,-22.0,100.0,True,0.0,7.26,1.84,2.78
1115_agent_yield_hv.csv,0,27,2.31,4.17,-1.35,4.37,True,14.59,6.31,26.1,6.26
1115_agent_yield_hv.csv,10,27,1.34,4.05,-2.03,15.36,True,8.19,6.13,20.62,5.1
