file_name,frame,conflict_frame,ego_ttcp,agent_ttcp,ego_a_c,agent_a_c,av_pass_first,ego_dis2des,ego_current_velocity,agent_dis2des,agent_current_velocity
12_agent_yield_hv.csv,50,58,1.25,1.14,0.72,-0.33,True,5.1,4.06,2.63,2.31
130_agent_yield_hv.csv,0,23,2.64,2.64,0.01,0.0,True,18.49,6.99,16.11,6.1
130_agent_yield_hv.csv,10,23,1.42,2.07,-2.4,3.29,True,11.14,7.86,10.57,5.11
130_agent_yield_hv.csv,20,23,0.21,1.83,-9.67,100.0,True,2.06,9.97,6.55,3.58
132_agent_yield_hv.csv,0,34,3.35,3.9,-0.47,0.29,True,21.49,6.42,11.33,2.9
132_agent_yield_hv.csv,10,34,2.29,9.03,-1.08,2.88,True,15.0,6.55,10.13,1.12
133_agent_yield_hv.csv,10,28,1.77,9.83,-1.37,4.42,True,14.59,8.23,8.45,0.86
133_agent_yield_hv.csv,20,28,0.71,7.15,-2.18,26.91,True,6.09,8.63,7.53,1.05
134_agent_yield_hv.csv,10,39,4.51,6.44,-0.31,0.32,True,15.04,3.33,10.78,1.67
135_agent_yield_hv.csv,20,27,0.62,8.57,-1.69,57.99,True,4.82,7.81,12.02,1.4
139_agent_yield_hv.csv,70,79,0.86,3.07,-4.93,27.48,True,9.08,10.53,14.12,4.61
13_agent_yield_hv.csv,50,61,1.17,7.16,-1.61,19.59,True,8.02,6.87,16.03,2.24
13_agent_yield_hv.csv,60,61,0.0,5.34,-3.25,100.0,True,0.0,8.67,13.67,2.56
140_agent_yield_hv.csv,0,31,7.84,5.13,0.54,-0.45,True,20.6,2.63,26.36,5.14
140_agent_yield_hv.csv,10,31,2.45,8.58,-1.05,5.62,True,15.46,6.32,23.62,2.75
143_agent_yield_hv.csv,0,22,2.1,9.16,-2.08,2.57,True,25.92,12.33,7.34,0.8
144_agent_yield_hv.csv,10,24,1.5,4.88,-1.57,9.37,True,8.29,5.54,15.22,3.12
144_agent_yield_hv.csv,20,24,0.31,2.91,-4.13,100.0,True,2.12,6.73,11.54,3.96
145_agent_yield_hv.csv,20,30,0.97,7.23,-1.85,16.88,True,7.47,7.71,9.17,1.27
146_agent_yield_hv.csv,10,23,1.08,6.57,-2.1,10.72,True,8.9,8.27,7.48,1.14
146_agent_yield_hv.csv,20,23,0.19,3.03,-4.31,100.0,True,1.34,6.97,5.88,1.94
148_agent_yield_hv.csv,0,23,2.74,5.47,-1.0,1.36,True,15.07,5.49,10.22,1.87
148_agent_yield_hv.csv,10,23,1.31,7.73,-1.45,8.51,True,8.86,6.76,8.79,1.14
148_agent_yield_hv.csv,20,23,0.2,5.4,-2.71,100.0,True,1.53,7.6,7.51,1.39
150_agent_yield_hv.csv,0,23,2.31,3.12,-1.62,3.22,True,22.49,9.73,33.05,10.58
150_agent_yield_hv.csv,10,23,1.23,2.82,-4.08,18.17,True,12.53,10.2,24.36,8.63
150_agent_yield_hv.csv,20,23,0.2,2.56,-7.62,100.0,True,2.13,10.58,17.2,6.73
151_agent_yield_hv.csv,10,23,1.23,6.67,-1.88,24.67,True,9.46,7.7,22.88,3.43
151_agent_yield_hv.csv,20,23,0.2,7.46,-2.01,100.0,True,1.54,7.72,20.22,2.71
152_agent_yield_hv.csv,0,66,5.93,5.99,-0.03,0.01,True,46.36,7.82,18.09,3.02
152_agent_yield_hv.csv,10,66,4.86,5.56,-0.36,0.17,True,38.82,7.99,15.69,2.82
152_agent_yield_hv.csv,20,66,4.03,4.56,-0.39,0.18,True,31.08,7.71,12.88,2.83
152_agent_yield_hv.csv,30,66,2.53,3.87,-1.59,1.11,True,22.62,8.93,10.25,2.65
152_agent_yield_hv.csv,40,66,1.84,2.75,-1.87,1.49,True,14.19,7.73,7.64,2.78
152_agent_yield_hv.csv,50,66,1.19,2.36,-2.59,3.69,True,7.33,6.16,5.26,2.23
152_agent_yield_hv.csv,60,66,0.45,0.8,-5.1,9.76,True,2.07,4.63,2.24,2.79
154_agent_yield_hv.csv,10,25,1.46,9.08,-1.71,5.46,True,13.48,9.24,6.94,0.76
154_agent_yield_hv.csv,20,25,0.4,2.64,-6.25,57.77,True,3.89,9.72,5.45,2.06
155_agent_yield_hv.csv,0,35,3.93,6.45,-0.96,0.72,True,31.14,7.91,14.27,2.21
155_agent_yield_hv.csv,30,35,0.39,9.05,-2.05,100.0,True,3.75,9.69,11.01,1.22
156_agent_yield_hv.csv,0,21,2.3,3.88,-1.46,1.67,True,15.92,6.93,10.85,2.8
156_agent_yield_hv.csv,20,21,0.0,5.64,-2.96,100.0,True,0.0,8.33,7.44,1.32
157_agent_yield_hv.csv,0,29,3.83,6.2,-0.53,0.71,True,16.38,4.28,13.59,2.19
157_agent_yield_hv.csv,10,29,2.06,7.01,-1.12,3.92,True,11.46,5.55,11.78,1.68
157_agent_yield_hv.csv,20,29,0.82,7.0,-1.64,26.98,True,5.34,6.51,10.27,1.47
160_agent_yield_hv.csv,20,22,0.1,3.62,-4.02,100.0,True,0.75,7.48,10.41,2.88
162_agent_yield_hv.csv,10,26,1.69,8.71,-1.37,5.84,True,12.55,7.41,10.35,1.19
162_agent_yield_hv.csv,20,26,0.52,5.0,-3.07,57.51,True,4.45,8.56,8.68,1.73
163_agent_yield_hv.csv,20,26,0.51,5.02,-3.09,58.95,True,4.42,8.63,8.53,1.7
164_agent_yield_hv.csv,20,56,5.09,8.12,-0.42,0.68,True,23.13,4.54,23.73,2.92
164_agent_yield_hv.csv,30,56,3.44,7.01,-0.78,1.8,True,18.51,5.37,20.92,2.99
164_agent_yield_hv.csv,40,56,1.66,6.08,-1.74,9.43,True,12.09,7.27,17.87,2.94
164_agent_yield_hv.csv,50,56,0.51,4.96,-3.02,100.0,True,4.26,8.36,15.29,3.09
166_agent_yield_hv.csv,0,23,2.2,4.51,-1.98,2.18,True,19.23,8.73,10.31,2.28
166_agent_yield_hv.csv,10,23,1.21,8.88,-1.7,10.61,True,10.5,8.71,8.99,1.01
167_agent_yield_hv.csv,0,42,7.41,8.34,-0.09,0.08,True,24.09,3.25,18.62,2.23
167_agent_yield_hv.csv,20,42,2.61,7.7,-0.98,2.81,True,14.9,5.71,14.47,1.88
167_agent_yield_hv.csv,30,42,1.22,8.81,-1.37,14.93,True,8.52,7.0,12.9,1.46
167_agent_yield_hv.csv,40,42,0.1,7.55,-2.17,100.0,True,0.84,8.31,11.47,1.52
168_agent_yield_hv.csv,0,22,2.2,3.77,-1.9,1.88,True,18.96,8.6,10.93,2.9
168_agent_yield_hv.csv,10,22,1.13,5.19,-2.71,10.63,True,10.12,8.98,8.68,1.67
168_agent_yield_hv.csv,20,22,0.1,3.47,-5.18,100.0,True,0.93,9.25,6.73,1.94
16_agent_yield_hv.csv,40,66,3.69,3.19,0.43,-0.3,True,16.11,4.36,13.08,4.1
16_agent_yield_hv.csv,50,66,1.78,5.78,-1.45,4.51,True,10.78,6.05,10.32,1.79
16_agent_yield_hv.csv,60,66,0.52,4.74,-2.85,62.22,True,3.96,7.59,9.45,1.99
170_agent_yield_hv.csv,10,50,7.1,7.66,-0.06,0.04,True,21.04,2.96,13.35,1.74
170_agent_yield_hv.csv,20,50,4.12,9.75,-0.5,0.83,True,17.4,4.23,12.14,1.24
171_agent_yield_hv.csv,10,29,1.74,5.05,-1.8,4.04,True,12.12,6.95,9.33,1.85
172_agent_yield_hv.csv,20,36,1.78,3.86,-1.51,3.8,True,9.65,5.41,11.17,2.89
172_agent_yield_hv.csv,30,36,0.54,7.16,-1.72,61.62,True,3.57,6.64,9.72,1.36
173_agent_yield_hv.csv,10,39,2.8,7.86,-2.16,2.18,True,36.88,13.17,13.3,1.69
173_agent_yield_hv.csv,20,39,1.79,3.9,-3.67,3.57,True,23.7,13.22,10.57,2.71
173_agent_yield_hv.csv,30,39,0.8,0.97,-4.66,2.94,True,10.55,13.14,5.48,5.67
174_agent_yield_hv.csv,50,55,0.41,5.0,-2.8,75.18,True,3.09,7.62,6.88,1.38
175_agent_yield_hv.csv,0,28,2.6,5.81,-2.31,1.9,True,31.57,12.16,11.6,2.0
175_agent_yield_hv.csv,10,28,1.52,7.58,-2.65,6.93,True,19.06,12.57,10.01,1.32
177_agent_yield_hv.csv,20,21,0.0,4.85,-4.33,100.0,True,0.0,10.5,11.23,2.32
178_agent_yield_hv.csv,50,69,2.55,7.24,-0.82,2.62,True,11.69,4.59,13.17,1.82
178_agent_yield_hv.csv,60,69,0.91,4.32,-2.39,20.58,True,5.99,6.54,10.8,2.5
179_agent_yield_hv.csv,0,27,3.04,8.87,-0.7,1.49,True,14.36,4.72,10.47,1.18
179_agent_yield_hv.csv,10,27,1.78,7.58,-1.06,4.48,True,9.35,5.26,9.28,1.22
179_agent_yield_hv.csv,20,27,0.62,4.67,-2.21,35.11,True,3.68,5.95,7.78,1.67
17_agent_yield_hv.csv,30,37,0.6,3.89,-4.66,56.39,True,6.48,10.72,12.0,3.08
180_agent_yield_hv.csv,20,22,0.1,1.62,-11.5,100.0,True,1.0,9.93,6.84,4.24
182_agent_yield_hv.csv,0,42,3.46,5.0,-1.49,0.8,True,41.94,12.11,15.49,3.1
182_agent_yield_hv.csv,10,42,2.68,4.94,-2.1,1.63,True,30.27,11.31,12.8,2.59
182_agent_yield_hv.csv,20,42,1.91,4.04,-2.67,2.92,True,19.61,10.24,10.11,2.5
182_agent_yield_hv.csv,30,42,1.05,3.51,-3.74,9.69,True,9.84,9.37,7.62,2.17
182_agent_yield_hv.csv,40,42,0.1,2.36,-7.08,100.0,True,0.86,8.72,5.2,2.2
184_agent_yield_hv.csv,0,25,3.31,2.79,0.64,-0.39,True,15.94,4.81,11.54,4.14
184_agent_yield_hv.csv,10,25,1.66,3.64,-1.86,3.4,True,10.35,6.23,8.61,2.37
184_agent_yield_hv.csv,20,25,0.42,3.33,-4.12,63.91,True,3.25,7.84,6.45,1.93
185_agent_yield_hv.csv,20,25,0.41,8.4,-2.3,100.0,True,4.14,10.17,16.45,1.96
186_agent_yield_hv.csv,0,31,5.96,6.29,-0.05,0.05,True,18.59,3.12,15.35,2.44
186_agent_yield_hv.csv,10,31,2.79,7.01,-0.89,2.03,True,14.41,5.16,13.15,1.88
187_agent_yield_hv.csv,10,37,3.7,7.69,-0.66,1.0,True,18.11,4.89,13.15,1.71
187_agent_yield_hv.csv,30,37,0.64,6.39,-2.27,46.62,True,5.13,8.05,10.61,1.66
188_agent_yield_hv.csv,0,31,5.96,6.29,-0.05,0.05,True,18.59,3.12,15.35,2.44
188_agent_yield_hv.csv,10,31,2.79,7.01,-0.89,2.03,True,14.41,5.16,13.15,1.88
189_agent_yield_hv.csv,0,35,6.32,3.35,1.4,-0.45,True,16.73,2.65,10.03,3.0
18_agent_yield_hv.csv,10,24,1.55,6.85,-1.08,10.39,True,7.4,4.78,16.14,2.36
18_agent_yield_hv.csv,20,24,0.32,4.24,-2.67,100.0,True,1.93,6.11,13.32,3.14
190_agent_yield_hv.csv,30,72,7.53,2.68,3.32,-0.74,True,18.51,2.46,11.65,4.35
190_agent_yield_hv.csv,40,72,4.44,4.61,-0.05,0.04,True,15.42,3.47,9.61,2.09
190_agent_yield_hv.csv,50,72,2.73,7.87,-0.7,1.45,True,11.57,4.24,8.3,1.05
190_agent_yield_hv.csv,70,72,0.1,5.04,-2.6,100.0,True,0.69,6.7,6.35,1.26
191_agent_yield_hv.csv,0,22,2.74,3.82,-0.87,1.75,True,15.95,5.83,23.25,6.08
191_agent_yield_hv.csv,10,22,1.23,3.43,-2.8,15.08,True,9.21,7.48,17.77,5.17
191_agent_yield_hv.csv,20,22,0.1,2.3,-7.36,100.0,True,0.9,8.86,12.28,5.34
193_agent_yield_hv.csv,0,59,5.07,7.07,-1.04,0.63,True,66.08,13.04,28.46,4.02
193_agent_yield_hv.csv,10,59,3.99,4.93,-1.03,0.59,True,53.01,13.28,24.5,4.97
193_agent_yield_hv.csv,20,59,3.34,3.89,-0.88,0.49,True,40.59,12.15,19.48,5.01
193_agent_yield_hv.csv,30,59,2.49,2.89,-1.1,0.65,True,28.75,11.54,14.56,5.03
193_agent_yield_hv.csv,40,59,1.75,2.26,-2.05,1.46,True,17.94,10.26,9.9,4.38
193_agent_yield_hv.csv,50,59,0.81,0.73,3.04,-1.41,True,8.0,9.85,4.18,5.73
194_agent_yield_hv.csv,50,72,2.88,2.03,1.86,-0.89,True,12.98,4.5,8.79,4.34
194_agent_yield_hv.csv,60,72,1.25,5.04,-1.81,6.94,True,7.62,6.07,7.21,1.43
194_agent_yield_hv.csv,70,72,0.1,2.88,-5.05,100.0,True,0.77,7.54,5.33,1.85
195_agent_yield_hv.csv,10,23,1.39,7.87,-0.97,9.21,True,6.43,4.62,10.8,1.37
196_agent_yield_hv.csv,0,27,2.96,7.35,-1.24,0.9,True,22.66,7.66,6.63,0.9
197_agent_yield_hv.csv,30,36,0.5,3.93,-4.94,42.52,True,5.51,11.1,6.09,1.55
198_agent_yield_hv.csv,20,46,2.41,6.57,-1.32,3.38,True,16.5,6.84,15.5,2.36
198_agent_yield_hv.csv,30,46,1.49,6.93,-1.49,9.68,True,9.79,6.59,13.68,1.97
198_agent_yield_hv.csv,40,46,0.5,3.35,-3.31,72.92,True,3.28,6.52,10.71,3.19
199_agent_yield_hv.csv,10,46,5.71,3.38,1.9,-1.14,True,26.67,4.67,27.01,8.0
199_agent_yield_hv.csv,20,46,3.35,2.84,0.8,-0.63,True,21.08,6.28,19.69,6.93
199_agent_yield_hv.csv,30,46,1.76,3.16,-2.22,4.09,True,13.83,7.88,14.3,4.53
199_agent_yield_hv.csv,40,46,0.52,2.22,-6.66,54.11,True,5.0,9.64,9.55,4.3
19_agent_yield_hv.csv,0,43,9.49,2.65,4.07,-0.83,True,19.82,2.09,14.47,5.46
19_agent_yield_hv.csv,10,43,4.99,4.1,0.36,-0.19,True,17.0,3.41,10.78,2.63
200_agent_yield_hv.csv,20,34,1.31,3.04,-3.48,6.17,True,12.17,9.3,9.32,3.07
200_agent_yield_hv.csv,30,34,0.3,3.6,-4.73,100.0,True,2.82,9.29,7.53,2.09
201_agent_yield_hv.csv,10,33,2.24,9.38,-1.05,3.97,True,14.45,6.46,13.1,1.4
201_agent_yield_hv.csv,20,33,1.25,8.21,-1.33,12.87,True,8.07,6.45,11.86,1.44
201_agent_yield_hv.csv,30,33,0.2,4.31,-2.95,100.0,True,1.36,6.67,9.84,2.28
202_agent_yield_hv.csv,0,39,6.27,3.93,1.13,-0.32,True,23.37,3.73,10.6,2.7
202_agent_yield_hv.csv,10,39,3.89,5.47,-0.51,0.33,True,18.9,4.85,8.73,1.6
204_agent_yield_hv.csv,0,34,3.55,8.43,-1.14,0.85,True,29.47,8.29,9.26,1.1
204_agent_yield_hv.csv,10,34,2.31,8.29,-1.56,2.23,True,20.75,8.99,8.26,1.0
204_agent_yield_hv.csv,20,34,1.27,6.1,-2.38,6.99,True,11.61,9.16,7.12,1.17
204_agent_yield_hv.csv,30,34,0.3,4.61,-3.52,100.0,True,2.59,8.69,5.89,1.28
205_agent_yield_hv.csv,0,34,4.04,6.46,-0.79,0.55,True,27.62,6.83,12.09,1.87
205_agent_yield_hv.csv,10,34,2.49,7.95,-1.39,2.3,True,20.02,8.05,10.37,1.3
205_agent_yield_hv.csv,20,34,1.28,7.09,-2.07,9.22,True,11.47,8.97,9.22,1.3
205_agent_yield_hv.csv,30,34,0.3,4.86,-3.33,100.0,True,2.58,8.63,7.88,1.62
206_agent_yield_hv.csv,0,29,1.82,2.49,-2.57,2.11,True,21.46,11.81,13.05,5.25
206_agent_yield_hv.csv,10,29,1.2,2.78,-3.94,7.62,True,11.54,9.63,9.66,3.48
206_agent_yield_hv.csv,20,29,0.71,5.55,-1.84,26.7,True,4.15,5.85,7.72,1.39
207_agent_yield_hv.csv,0,27,1.61,3.4,-3.41,7.95,True,17.78,11.03,19.58,5.77
207_agent_yield_hv.csv,10,27,1.2,3.89,-2.54,14.83,True,8.59,7.15,15.45,3.97
207_agent_yield_hv.csv,20,27,0.58,6.96,-1.33,72.26,True,2.91,5.05,13.26,1.9
209_agent_yield_hv.csv,0,24,2.1,3.3,-1.92,2.27,True,18.33,8.71,13.77,4.18
209_agent_yield_hv.csv,10,24,1.18,4.19,-2.83,11.18,True,9.78,8.26,10.83,2.58
209_agent_yield_hv.csv,20,24,0.29,7.16,-1.96,100.0,True,2.16,7.33,9.35,1.31
20_agent_yield_hv.csv,0,40,6.57,7.81,-0.17,0.09,True,28.18,4.29,12.87,1.65
20_agent_yield_hv.csv,10,40,3.99,5.49,-0.58,0.37,True,23.09,5.79,10.85,1.97
20_agent_yield_hv.csv,20,40,2.34,4.55,-1.52,1.59,True,16.59,7.1,8.96,1.97
210_agent_yield_hv.csv,0,36,5.07,5.15,-0.03,0.01,True,24.93,4.91,11.17,2.17
210_agent_yield_hv.csv,10,36,3.19,5.35,-0.92,0.73,True,19.33,6.06,9.23,1.72
210_agent_yield_hv.csv,20,36,1.7,7.07,-1.58,4.3,True,12.54,7.37,8.17,1.16
210_agent_yield_hv.csv,30,36,0.5,5.67,-2.82,51.83,True,4.42,8.78,7.11,1.25
211_agent_yield_hv.csv,0,38,5.27,8.51,-0.47,0.46,True,27.53,5.23,16.64,1.96
211_agent_yield_hv.csv,10,38,3.39,5.5,-0.9,0.94,True,21.69,6.41,14.08,2.56
211_agent_yield_hv.csv,20,38,1.92,7.84,-1.47,4.96,True,14.65,7.62,12.1,1.54
211_agent_yield_hv.csv,30,38,0.71,8.04,-2.02,39.49,True,6.29,8.92,10.92,1.36
212_agent_yield_hv.csv,0,34,5.74,3.99,0.74,-0.43,True,19.44,3.39,16.06,4.02
212_agent_yield_hv.csv,10,34,2.99,5.14,-0.82,1.2,True,15.1,5.04,12.86,2.5
212_agent_yield_hv.csv,20,34,1.49,5.62,-1.63,6.99,True,9.31,6.25,10.55,1.88
212_agent_yield_hv.csv,30,34,0.31,7.07,-2.04,100.0,True,2.35,7.56,9.01,1.27
213_agent_yield_hv.csv,0,29,3.46,6.29,-0.68,0.92,True,16.49,4.76,12.28,1.95
213_agent_yield_hv.csv,10,29,2.02,3.47,-1.35,1.94,True,11.32,5.6,9.5,2.74
213_agent_yield_hv.csv,20,29,0.83,3.51,-2.77,16.04,True,5.31,6.38,7.24,2.06
215_agent_yield_hv.csv,10,23,1.22,7.29,-2.37,9.1,True,12.7,10.39,8.13,1.12
215_agent_yield_hv.csv,20,23,0.2,5.8,-3.59,100.0,True,2.14,10.79,7.27,1.25
216_agent_yield_hv.csv,50,64,1.77,8.14,-0.65,6.14,True,5.99,3.39,12.29,1.51
216_agent_yield_hv.csv,60,64,0.32,8.03,-1.21,100.0,True,1.63,5.07,11.69,1.46
217_agent_yield_hv.csv,0,27,3.06,6.57,-1.14,2.39,True,21.46,7.02,20.93,3.19
217_agent_yield_hv.csv,10,27,1.79,5.08,-2.0,7.25,True,14.05,7.84,17.93,3.53
217_agent_yield_hv.csv,20,27,0.62,4.09,-3.72,63.93,True,5.55,8.96,14.48,3.54
218_agent_yield_hv.csv,50,62,1.3,8.05,-1.12,16.47,True,7.03,5.39,16.6,2.06
218_agent_yield_hv.csv,60,62,0.1,5.19,-2.64,100.0,True,0.72,7.0,13.96,2.69
21_agent_yield_hv.csv,20,28,0.71,7.89,-1.92,26.1,True,5.9,8.34,7.23,0.92
220_agent_yield_hv.csv,30,31,0.0,5.1,-2.22,100.0,True,0.0,5.67,5.07,0.99
221_agent_yield_hv.csv,10,45,3.88,7.1,-0.73,0.59,True,22.08,5.69,9.78,1.38
222_agent_yield_hv.csv,10,21,1.04,6.84,-1.42,11.76,True,5.95,5.73,7.5,1.1
222_agent_yield_hv.csv,20,21,0.0,4.24,-2.82,100.0,True,0.0,5.98,6.15,1.45
223_agent_yield_hv.csv,10,27,1.75,7.75,-1.47,6.94,True,12.92,7.37,13.72,1.77
223_agent_yield_hv.csv,20,27,0.62,4.75,-3.01,52.35,True,5.07,8.21,11.57,2.44
224_agent_yield_hv.csv,0,22,2.22,7.63,-1.99,3.2,True,23.8,10.71,11.12,1.46
224_agent_yield_hv.csv,20,22,0.1,9.44,-2.49,100.0,True,1.18,11.88,9.45,1.0
226_agent_yield_hv.csv,0,22,1.72,5.4,-2.44,2.93,True,16.59,9.66,6.36,1.18
226_agent_yield_hv.csv,20,22,0.1,4.5,-3.25,100.0,True,0.76,7.48,5.12,1.14
227_agent_yield_hv.csv,20,25,0.4,4.69,-5.97,100.0,True,6.17,15.31,10.44,2.22
229_agent_yield_hv.csv,20,51,4.84,2.22,3.12,-1.26,True,14.22,2.94,12.56,5.65
229_agent_yield_hv.csv,30,51,2.63,8.61,-0.65,2.21,True,10.68,4.06,11.03,1.28
229_agent_yield_hv.csv,40,51,1.14,4.46,-1.75,10.24,True,6.01,5.26,8.94,2.0
229_agent_yield_hv.csv,50,51,0.0,3.66,-3.65,100.0,True,0.0,6.68,7.02,1.91
230_agent_yield_hv.csv,0,25,2.8,6.07,-1.37,0.92,True,21.57,7.72,6.7,1.1
232_agent_yield_hv.csv,40,60,4.36,6.61,-0.13,0.3,True,5.58,1.28,8.3,1.26
232_agent_yield_hv.csv,50,60,1.2,9.22,-0.56,8.95,True,3.52,2.94,7.4,0.8
234_agent_yield_hv.csv,30,36,0.5,4.35,-4.51,100.0,True,5.6,11.1,15.57,3.58
235_agent_yield_hv.csv,0,26,3.2,4.5,-0.74,0.87,True,18.5,5.78,15.47,3.44
235_agent_yield_hv.csv,10,26,1.66,3.25,-2.23,4.22,True,12.25,7.39,11.89,3.66
235_agent_yield_hv.csv,20,26,0.51,2.38,-5.54,50.08,True,4.27,8.39,8.29,3.49
236_agent_yield_hv.csv,0,25,5.58,7.14,-0.17,0.15,True,15.05,2.7,10.35,1.45
236_agent_yield_hv.csv,10,25,1.55,6.75,-1.44,5.85,True,9.82,6.32,9.12,1.35
236_agent_yield_hv.csv,20,25,0.41,7.73,-1.77,89.72,True,2.98,7.24,7.96,1.03
