file_name,frame,conflict_frame,ego_ttcp,agent_ttcp,ego_a_c,agent_a_c,av_pass_first,ego_dis2des,ego_current_velocity,agent_dis2des,agent_current_velocity
128_agent_yield_hv.csv,20,27,4.27,0.51,94.19,-4.79,False,13.91,3.26,5.94,11.63
133_agent_yield_hv.csv,40,41,8.14,0.0,100.0,-1.74,False,13.17,1.62,0.0,7.06
134_agent_yield_hv.csv,20,43,8.43,3.2,2.85,-0.41,False,23.48,2.79,8.99,2.81
134_agent_yield_hv.csv,30,43,6.43,1.39,16.6,-0.94,False,20.45,3.18,5.35,3.86
134_agent_yield_hv.csv,40,43,6.32,0.21,100.0,-1.39,False,17.41,2.75,0.96,4.54
135_agent_yield_hv.csv,40,63,7.53,2.55,2.09,-0.95,False,10.27,1.37,13.77,5.4
135_agent_yield_hv.csv,50,63,5.04,1.3,7.61,-1.83,False,8.66,1.72,8.04,6.2
135_agent_yield_hv.csv,60,63,8.2,0.2,100.0,-1.67,False,7.35,0.9,1.41,7.02
137_agent_yield_hv.csv,0,27,3.47,2.46,2.1,-1.18,False,21.88,6.31,17.28,7.02
137_agent_yield_hv.csv,10,27,3.52,1.53,7.93,-2.21,False,16.42,4.66,10.45,6.85
137_agent_yield_hv.csv,20,27,4.2,0.58,65.02,-3.11,False,12.69,3.02,4.39,7.58
138_agent_yield_hv.csv,0,22,3.25,2.28,2.29,-2.03,False,19.99,6.16,25.19,11.04
138_agent_yield_hv.csv,10,22,3.02,1.18,12.7,-4.68,False,14.5,4.8,13.63,11.58
138_agent_yield_hv.csv,20,22,3.37,0.1,100.0,-7.25,False,10.62,3.15,1.26,12.6
139_agent_yield_hv.csv,0,21,3.23,2.02,2.62,-2.29,False,14.29,4.42,19.88,9.85
139_agent_yield_hv.csv,10,21,3.49,0.99,15.52,-4.08,False,10.61,3.04,9.8,9.92
139_agent_yield_hv.csv,20,21,5.32,0.0,100.0,-3.76,False,8.37,1.57,0.0,10.0
141_agent_yield_hv.csv,0,24,6.86,2.67,4.3,-1.27,False,25.12,3.66,18.95,7.11
141_agent_yield_hv.csv,10,24,5.93,1.17,25.0,-2.39,False,21.31,3.59,10.31,8.83
141_agent_yield_hv.csv,20,24,4.84,0.31,100.0,-2.94,False,17.79,3.67,2.34,7.59
147_agent_yield_hv.csv,0,23,2.96,2.73,0.39,-0.34,False,18.69,6.32,17.81,6.53
147_agent_yield_hv.csv,10,23,3.14,1.32,8.92,-2.9,False,13.41,4.27,10.35,7.85
147_agent_yield_hv.csv,20,23,4.2,0.2,100.0,-3.96,False,10.17,2.42,1.78,8.75
149_agent_yield_hv.csv,0,21,7.39,2.36,3.71,-1.16,False,15.16,2.05,14.78,6.27
149_agent_yield_hv.csv,10,21,7.43,1.06,20.16,-1.71,False,13.21,1.78,7.81,7.39
14_agent_yield_hv.csv,0,37,8.71,7.38,0.05,-0.08,False,9.82,1.13,16.59,2.25
14_agent_yield_hv.csv,10,37,3.82,4.79,-0.18,0.4,False,8.16,2.14,14.39,3.0
14_agent_yield_hv.csv,20,37,2.98,2.1,0.81,-0.94,False,6.02,2.02,9.99,4.75
14_agent_yield_hv.csv,30,37,4.02,0.64,18.45,-2.63,False,4.49,1.12,4.03,6.29
152_agent_yield_hv.csv,0,34,6.76,4.54,0.63,-0.48,False,19.73,2.92,22.41,4.94
152_agent_yield_hv.csv,10,34,5.77,2.81,2.19,-1.05,False,16.89,2.93,16.63,5.91
152_agent_yield_hv.csv,20,34,6.05,1.36,11.95,-1.86,False,14.26,2.36,9.84,7.26
152_agent_yield_hv.csv,30,34,6.59,0.31,100.0,-2.22,False,12.23,1.85,2.38,7.68
157_agent_yield_hv.csv,0,34,4.24,5.23,-0.28,0.38,False,16.3,3.84,18.03,3.45
158_agent_yield_hv.csv,20,27,6.16,0.46,100.0,-2.76,False,15.19,2.47,4.23,9.19
15_agent_yield_hv.csv,0,32,5.24,5.15,0.02,-0.02,False,17.14,3.27,16.6,3.22
15_agent_yield_hv.csv,10,32,8.54,2.76,2.61,-0.71,False,14.68,1.72,12.32,4.47
15_agent_yield_hv.csv,30,32,7.53,0.11,100.0,-1.75,False,12.55,1.67,0.71,6.68
160_agent_yield_hv.csv,0,26,3.57,2.7,1.15,-1.22,False,17.33,4.86,24.18,8.94
160_agent_yield_hv.csv,10,26,3.52,1.57,5.85,-2.96,False,13.0,3.69,14.69,9.38
160_agent_yield_hv.csv,20,26,4.35,0.49,74.25,-4.11,False,10.04,2.31,4.88,10.05
162_agent_yield_hv.csv,50,71,7.26,2.97,2.66,-0.77,False,19.83,2.73,14.1,4.76
162_agent_yield_hv.csv,60,71,4.6,1.12,20.02,-2.27,False,16.6,3.61,7.72,6.89
162_agent_yield_hv.csv,70,71,3.64,0.0,100.0,-4.5,False,12.96,3.56,0.0,8.19
163_agent_yield_hv.csv,0,30,4.25,3.78,0.14,-0.31,False,9.43,2.22,22.92,6.06
163_agent_yield_hv.csv,10,30,8.37,2.1,2.68,-1.36,False,7.89,0.94,15.87,7.57
169_agent_yield_hv.csv,0,35,5.76,4.58,0.19,-0.33,False,9.76,1.69,21.12,4.61
16_agent_yield_hv.csv,10,44,7.16,5.31,0.19,-0.35,False,10.62,1.48,25.43,4.79
16_agent_yield_hv.csv,20,44,4.87,2.8,0.96,-1.2,False,8.89,1.83,19.2,6.85
16_agent_yield_hv.csv,30,44,5.42,1.4,5.52,-2.27,False,7.29,1.34,11.61,8.29
172_agent_yield_hv.csv,0,25,7.01,2.76,1.91,-1.55,False,12.0,1.71,24.7,8.94
173_agent_yield_hv.csv,10,21,7.8,1.03,16.86,-2.02,False,10.3,1.32,9.35,9.08
173_agent_yield_hv.csv,20,21,7.18,0.0,100.0,-2.62,False,8.97,1.25,0.0,9.4
178_agent_yield_hv.csv,0,67,9.53,5.21,0.42,-0.23,False,12.45,1.31,12.88,2.47
178_agent_yield_hv.csv,10,67,9.73,8.49,0.04,-0.04,False,11.33,1.16,11.34,1.34
178_agent_yield_hv.csv,40,67,8.01,1.52,6.08,-0.69,False,8.66,1.08,5.23,3.43
178_agent_yield_hv.csv,50,67,5.64,1.11,9.71,-0.69,False,7.44,1.32,2.68,2.41
178_agent_yield_hv.csv,60,67,2.1,1.47,1.53,-0.26,False,5.51,2.62,1.35,0.91
17_agent_yield_hv.csv,10,30,8.71,3.06,1.98,-0.49,False,14.29,1.64,10.09,3.3
17_agent_yield_hv.csv,20,30,7.49,1.0,21.75,-1.25,False,12.55,1.67,5.42,5.4
184_agent_yield_hv.csv,0,21,7.71,2.06,2.88,-1.88,False,8.34,1.08,20.45,9.91
186_agent_yield_hv.csv,0,24,4.92,2.12,4.1,-2.92,False,16.21,3.3,26.74,12.61
186_agent_yield_hv.csv,10,24,4.13,1.43,8.29,-3.44,False,12.96,3.13,15.46,10.84
186_agent_yield_hv.csv,20,24,4.58,0.31,100.0,-4.85,False,10.25,2.24,3.69,11.91
187_agent_yield_hv.csv,20,21,9.89,0.0,100.0,-2.87,False,7.21,0.73,0.0,14.21
189_agent_yield_hv.csv,0,21,6.88,2.36,5.16,-1.1,False,21.86,3.18,13.64,5.77
189_agent_yield_hv.csv,10,21,5.39,0.96,33.06,-2.18,False,18.53,3.44,6.84,7.15
189_agent_yield_hv.csv,20,21,4.72,0.0,100.0,-3.08,False,15.19,3.22,0.0,7.27
192_agent_yield_hv.csv,10,34,3.74,2.33,1.79,-1.09,False,12.87,3.44,12.6,5.41
192_agent_yield_hv.csv,20,34,4.46,1.48,6.15,-1.6,False,10.08,2.26,7.92,5.35
192_agent_yield_hv.csv,30,34,7.21,0.31,100.0,-1.69,False,8.49,1.18,1.97,6.35
194_agent_yield_hv.csv,20,30,6.3,0.91,41.0,-0.94,False,19.84,3.15,3.13,3.46
19_agent_yield_hv.csv,10,43,6.76,2.86,2.08,-0.54,False,14.77,2.19,9.09,3.19
19_agent_yield_hv.csv,20,43,3.31,3.77,-0.23,0.15,False,11.84,3.57,6.75,1.79
19_agent_yield_hv.csv,30,43,3.32,1.74,2.71,-0.72,False,8.63,2.6,4.36,2.51
19_agent_yield_hv.csv,40,43,4.95,0.24,100.0,-1.43,False,6.66,1.35,0.88,3.71
22_agent_yield_hv.csv,10,26,9.58,1.51,7.63,-1.35,False,10.33,1.08,11.51,7.65
22_agent_yield_hv.csv,20,26,6.86,0.49,69.79,-2.09,False,9.02,1.31,3.79,7.71
23_agent_yield_hv.csv,0,22,7.91,2.09,2.65,-1.54,False,7.87,0.99,17.33,8.27
27_agent_yield_hv.csv,0,21,3.67,2.09,4.08,-2.35,False,20.67,5.63,21.0,10.03
27_agent_yield_hv.csv,10,21,3.28,1.03,20.1,-4.33,False,15.54,4.74,10.66,10.35
27_agent_yield_hv.csv,20,21,3.12,0.0,100.0,-7.0,False,11.39,3.65,0.0,10.92
2_agent_yield_hv.csv,0,23,6.32,2.35,4.44,-1.59,False,19.52,3.09,18.78,7.99
2_agent_yield_hv.csv,10,23,5.11,1.15,19.17,-2.68,False,16.35,3.2,10.2,8.84
2_agent_yield_hv.csv,20,23,4.2,0.19,100.0,-3.91,False,13.21,3.15,1.63,8.59
34_agent_yield_hv.csv,20,36,7.6,1.5,11.24,-1.39,False,15.75,2.07,9.83,6.58
34_agent_yield_hv.csv,30,36,4.18,0.49,95.91,-2.81,False,13.04,3.12,3.28,6.67
36_agent_yield_hv.csv,0,26,3.37,2.84,0.63,-0.69,False,16.12,4.79,21.04,7.4
36_agent_yield_hv.csv,10,26,3.55,1.59,5.3,-2.51,False,12.14,3.42,12.84,8.08
36_agent_yield_hv.csv,20,26,5.32,0.51,67.25,-2.97,False,9.67,1.82,4.44,8.72
38_agent_yield_hv.csv,0,26,3.36,5.56,-0.84,1.28,False,19.75,5.88,18.26,3.28
38_agent_yield_hv.csv,10,26,3.13,1.6,5.54,-2.28,False,14.52,4.64,11.74,7.32
38_agent_yield_hv.csv,20,26,3.56,0.56,58.09,-3.54,False,10.81,3.03,4.15,7.47
39_agent_yield_hv.csv,0,24,4.71,2.84,0.87,-1.1,False,8.86,1.88,18.49,6.52
3_agent_yield_hv.csv,0,21,9.77,1.78,7.0,-3.2,False,13.56,1.39,34.02,19.12
3_agent_yield_hv.csv,10,21,5.85,0.86,27.36,-5.58,False,11.86,2.03,16.52,19.15
3_agent_yield_hv.csv,20,21,3.19,0.0,100.0,-11.54,False,9.38,2.94,0.0,18.41
41_agent_yield_hv.csv,0,22,5.73,2.22,2.06,-1.69,False,8.28,1.44,17.58,7.92
45_agent_yield_hv.csv,0,37,1.77,4.42,-0.67,9.49,False,4.37,2.47,24.8,5.61
45_agent_yield_hv.csv,10,37,2.53,2.86,-0.08,0.67,False,2.66,1.05,18.44,6.44
47_agent_yield_hv.csv,30,49,4.98,2.14,3.66,-1.22,False,14.69,2.95,11.44,5.34
47_agent_yield_hv.csv,40,49,4.37,0.92,21.86,-2.19,False,11.72,2.68,5.59,6.06
48_agent_yield_hv.csv,20,27,6.61,0.61,95.92,-3.06,False,19.66,2.98,6.83,11.16
50_agent_yield_hv.csv,10,26,6.48,1.65,3.48,-1.47,False,6.36,0.98,10.58,6.4
53_agent_yield_hv.csv,40,55,9.43,1.73,13.14,-1.26,False,24.08,2.55,12.58,7.25
53_agent_yield_hv.csv,50,55,7.46,0.43,100.0,-2.33,False,21.42,2.87,3.97,9.21
61_agent_yield_hv.csv,0,21,5.65,2.0,2.76,-2.93,False,8.55,1.51,25.63,12.82
62_agent_yield_hv.csv,20,25,9.22,0.41,100.0,-1.62,False,12.18,1.32,3.23,7.83
63_agent_yield_hv.csv,20,48,6.65,5.07,0.24,-0.15,False,12.77,1.92,10.56,2.08
63_agent_yield_hv.csv,30,48,3.55,2.8,0.55,-0.33,False,10.21,2.88,7.83,2.8
63_agent_yield_hv.csv,40,48,7.61,0.81,21.45,-1.09,False,7.88,1.04,3.75,4.62
64_agent_yield_hv.csv,10,40,4.59,3.61,0.31,-0.47,False,9.36,2.04,18.36,5.09
64_agent_yield_hv.csv,20,40,7.87,2.24,2.25,-1.08,False,7.87,1.0,13.29,5.94
72_agent_yield_hv.csv,0,22,3.54,2.03,3.05,-3.4,False,14.71,4.15,28.68,14.12
72_agent_yield_hv.csv,10,22,5.24,1.09,15.32,-4.17,False,11.49,2.19,14.98,13.78
72_agent_yield_hv.csv,20,22,5.92,0.1,100.0,-4.49,False,9.71,1.64,1.37,13.53
75_agent_yield_hv.csv,0,29,4.78,4.44,0.09,-0.16,False,12.29,2.57,23.4,5.27
75_agent_yield_hv.csv,10,29,5.58,2.2,2.53,-1.63,False,10.1,1.81,16.48,7.51
76_agent_yield_hv.csv,0,22,5.73,2.22,2.06,-1.69,False,8.28,1.44,17.58,7.92
7_agent_yield_hv.csv,0,24,6.86,2.39,2.29,-1.79,False,10.04,1.46,22.56,9.43
80_agent_yield_hv.csv,0,25,8.83,2.58,1.7,-1.3,False,7.99,0.9,20.88,8.1
80_agent_yield_hv.csv,10,25,7.15,1.42,5.54,-1.93,False,6.97,0.97,12.22,8.6
82_agent_yield_hv.csv,20,53,9.58,4.55,0.82,-0.29,False,16.13,1.68,11.83,2.6
82_agent_yield_hv.csv,30,53,5.78,3.05,1.42,-0.5,False,13.99,2.42,9.34,3.06
82_agent_yield_hv.csv,40,53,4.33,1.2,11.43,-1.5,False,11.38,2.63,5.39,4.49
82_agent_yield_hv.csv,50,53,5.31,0.23,100.0,-1.55,False,9.14,1.72,0.97,4.3
85_agent_yield_hv.csv,0,38,8.25,5.03,0.5,-0.32,False,16.19,1.96,17.24,3.43
85_agent_yield_hv.csv,10,38,5.43,4.43,0.26,-0.22,False,14.05,2.59,14.65,3.31
85_agent_yield_hv.csv,20,38,5.66,2.11,3.27,-1.07,False,11.61,2.05,10.19,4.84
85_agent_yield_hv.csv,30,38,8.33,0.73,34.74,-1.35,False,10.15,1.22,4.47,6.15
87_agent_yield_hv.csv,30,55,7.61,3.41,1.33,-0.93,False,13.99,1.84,21.88,6.41
87_agent_yield_hv.csv,40,55,8.21,1.63,7.4,-1.66,False,12.26,1.49,13.88,8.5
90_agent_yield_hv.csv,10,22,9.99,1.07,15.06,-2.25,False,9.65,0.97,13.49,12.59
90_agent_yield_hv.csv,20,22,8.56,0.1,100.0,-2.84,False,8.65,1.01,1.18,12.29
96_agent_yield_hv.csv,10,49,6.28,5.54,0.12,-0.18,False,15.17,2.41,26.17,4.72
96_agent_yield_hv.csv,20,49,4.44,3.34,0.55,-0.69,False,12.45,2.8,20.45,6.13
96_agent_yield_hv.csv,30,49,4.1,2.04,2.35,-1.68,False,9.72,2.37,13.91,6.83
96_agent_yield_hv.csv,40,49,5.9,0.87,17.78,-2.19,False,7.89,1.34,6.54,7.56
